n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
200,6.257982120051085,97.19029374201787,783,783,ETS,qwen,maryland,P3,959183449,1,[7]
30,0.5108556832694764,86.71775223499361,783,783,ETS,qwen,maryland,P3,1457248422,1,[7]
50,3.4482758620689653,96.80715197956577,783,783,ETS,qwen,maryland,P3,1457248422,1,[7]
200,5.491698595146871,97.31800766283524,783,783,ETS,qwen,maryland,P3,1457248422,1,[7]
30,0.1277139208173691,81.48148148148148,783,783,ETS,qwen,maryland,P3,642571064,1,[7]
50,1.7879948914431671,92.72030651340997,783,783,ETS,qwen,maryland,P3,642571064,1,[7]
200,5.108556832694764,97.19029374201787,783,783,ETS,qwen,maryland,P3,642571064,1,[7]
30,0.38314176245210724,84.16347381864622,783,783,ETS,qwen,maryland,P3,3609844797,1,[7]
50,4.597701149425287,96.55172413793103,783,783,ETS,qwen,maryland,P3,3609844797,1,[7]
200,4.342273307790549,96.55172413793103,783,783,ETS,qwen,maryland,P3,3609844797,1,[7]
30,5.108556832694764,96.80715197956577,783,783,ETS,qwen,maryland,P3,1067841243,1,[7]
50,5.108556832694764,96.80715197956577,783,783,ETS,qwen,maryland,P3,1067841243,1,[7]
200,6.002554278416347,97.19029374201787,783,783,ETS,qwen,maryland,P3,1067841243,1,[7]
30,2.029312288613303,94.25028184892898,887,887,ETS,qwen,maryland,P4,959183449,1,[7]
50,5.862457722660654,98.30890642615559,887,887,ETS,qwen,maryland,P4,959183449,1,[7]
200,5.0732807215332585,98.08342728297632,887,887,ETS,qwen,maryland,P4,959183449,1,[7]
30,0.0,68.88387824126269,887,887,ETS,qwen,maryland,P4,1457248422,1,[7]
50,2.593010146561443,97.1815107102593,887,887,ETS,qwen,maryland,P4,1457248422,1,[7]
200,4.735062006764374,98.30890642615559,887,887,ETS,qwen,maryland,P4,1457248422,1,[7]
30,7.1025930101465615,99.43630214205186,887,887,ETS,qwen,maryland,P4,642571064,1,[7]
50,7.1025930101465615,99.43630214205186,887,887,ETS,qwen,maryland,P4,642571064,1,[7]
200,3.8331454340473505,98.53438556933483,887,887,ETS,qwen,maryland,P4,642571064,1,[7]
30,5.5242390078917705,98.42164599774522,887,887,ETS,qwen,maryland,P4,3609844797,1,[7]
50,4.6223224351747465,98.19616685456594,887,887,ETS,qwen,maryland,P4,3609844797,1,[7]
200,5.5242390078917705,98.42164599774522,887,887,ETS,qwen,maryland,P4,3609844797,1,[7]
30,5.0732807215332585,98.75986471251409,887,887,ETS,qwen,maryland,P4,1067841243,1,[7]
50,1.4656144306651635,93.68658399098084,887,887,ETS,qwen,maryland,P4,1067841243,1,[7]
200,2.705749718151071,98.08342728297632,887,887,ETS,qwen,maryland,P4,1067841243,1,[7]
30,1.7051153460381143,92.7710843373494,996,997,ETS,qwen,maryland,P5,959183449,1,[7]
50,1.7051153460381143,92.7710843373494,996,997,ETS,qwen,maryland,P5,959183449,1,[7]
200,7.12136409227683,97.99196787148594,996,997,ETS,qwen,maryland,P5,959183449,1,[7]
30,6.318956870611836,98.09236947791165,996,997,ETS,qwen,maryland,P5,1457248422,1,[7]
50,6.318956870611836,98.09236947791165,996,997,ETS,qwen,maryland,P5,1457248422,1,[7]
200,6.318956870611836,97.99196787148594,996,997,ETS,qwen,maryland,P5,1457248422,1,[7]
30,0.10030090270812438,71.8875502008032,996,997,ETS,qwen,maryland,P5,642571064,1,[7]
50,3.6108324974924777,96.4859437751004,996,997,ETS,qwen,maryland,P5,642571064,1,[7]
200,3.6108324974924777,96.4859437751004,996,997,ETS,qwen,maryland,P5,642571064,1,[7]
30,0.802407221664995,84.63855421686746,996,997,ETS,qwen,maryland,P5,3609844797,1,[7]
50,2.908726178535607,94.97991967871486,996,997,ETS,qwen,maryland,P5,3609844797,1,[7]
200,2.908726178535607,95.18072289156626,996,997,ETS,qwen,maryland,P5,3609844797,1,[7]
30,6.619859578736209,97.69076305220884,996,997,ETS,qwen,maryland,P5,1067841243,1,[7]
50,6.619859578736209,97.69076305220884,996,997,ETS,qwen,maryland,P5,1067841243,1,[7]
200,5.1153460381143425,96.98795180722891,996,997,ETS,qwen,maryland,P5,1067841243,1,[7]
30,0.40650406504065045,74.39024390243902,492,492,ETS,qwen,maryland,P6,959183449,1,[7]
50,2.0325203252032518,93.69918699186992,492,492,ETS,qwen,maryland,P6,959183449,1,[7]
200,4.2682926829268295,95.9349593495935,492,492,ETS,qwen,maryland,P6,959183449,1,[7]
30,5.487804878048781,97.15447154471545,492,492,ETS,qwen,maryland,P6,1457248422,1,[7]
50,5.487804878048781,97.15447154471545,492,492,ETS,qwen,maryland,P6,1457248422,1,[7]
200,4.2682926829268295,96.13821138211382,492,492,ETS,qwen,maryland,P6,1457248422,1,[7]
30,2.8455284552845526,92.88617886178862,492,492,ETS,qwen,maryland,P6,642571064,1,[7]
50,6.504065040650407,96.7479674796748,492,492,ETS,qwen,maryland,P6,642571064,1,[7]
200,6.504065040650407,96.7479674796748,492,492,ETS,qwen,maryland,P6,642571064,1,[7]
30,10.569105691056912,99.1869918699187,492,492,ETS,qwen,maryland,P6,3609844797,1,[7]
50,10.569105691056912,99.1869918699187,492,492,ETS,qwen,maryland,P6,3609844797,1,[7]
200,5.487804878048781,95.9349593495935,492,492,ETS,qwen,maryland,P6,3609844797,1,[7]
30,0.40650406504065045,83.130081300813,492,492,ETS,qwen,maryland,P6,1067841243,1,[7]
50,1.0162601626016259,93.08943089430895,492,492,ETS,qwen,maryland,P6,1067841243,1,[7]
200,3.4552845528455287,95.73170731707317,492,492,ETS,qwen,maryland,P6,1067841243,1,[7]
30,1.0223048327137547,74.58100558659217,1074,1076,ETS,qwen,maryland,P7,959183449,1,[7]
50,1.858736059479554,78.58472998137802,1074,1076,ETS,qwen,maryland,P7,959183449,1,[7]
200,5.762081784386617,93.1098696461825,1074,1076,ETS,qwen,maryland,P7,959183449,1,[7]
30,0.0,14.152700186219738,1074,1076,ETS,qwen,maryland,P7,1457248422,1,[7]
50,2.8810408921933086,84.91620111731844,1074,1076,ETS,qwen,maryland,P7,1457248422,1,[7]
200,5.204460966542751,91.80633147113593,1074,1076,ETS,qwen,maryland,P7,1457248422,1,[7]
30,5.5762081784386615,93.86046511627907,1075,1076,ETS,qwen,maryland,P7,642571064,1,[7]
50,4.646840148698884,90.97674418604652,1075,1076,ETS,qwen,maryland,P7,642571064,1,[7]
200,4.275092936802974,90.04651162790698,1075,1076,ETS,qwen,maryland,P7,642571064,1,[7]
30,5.390334572490707,93.1098696461825,1074,1076,ETS,qwen,maryland,P7,3609844797,1,[7]
50,3.4386617100371746,85.84729981378027,1074,1076,ETS,qwen,maryland,P7,3609844797,1,[7]
200,5.390334572490707,92.92364990689012,1074,1076,ETS,qwen,maryland,P7,3609844797,1,[7]
30,2.973977695167286,84.90214352283317,1073,1076,ETS,qwen,maryland,P7,1067841243,1,[7]
50,3.3457249070631967,86.30009319664492,1073,1076,ETS,qwen,maryland,P7,1067841243,1,[7]
200,2.0446096654275094,81.36067101584344,1073,1076,ETS,qwen,maryland,P7,1067841243,1,[7]
30,4.045155221072436,93.41486359360302,1063,1063,ETS,qwen,maryland,P8,959183449,1,[7]
50,4.327375352775165,93.97930385700846,1063,1063,ETS,qwen,maryland,P8,959183449,1,[7]
200,4.327375352775165,93.97930385700846,1063,1063,ETS,qwen,maryland,P8,959183449,1,[7]
30,2.539981185324553,91.81561618062088,1063,1063,ETS,qwen,maryland,P8,1457248422,1,[7]
50,2.634054562558796,91.90968955785512,1063,1063,ETS,qwen,maryland,P8,1457248422,1,[7]
200,3.762935089369708,93.88523047977422,1063,1063,ETS,qwen,maryland,P8,1457248422,1,[7]
30,2.351834430856068,90.49858889934148,1063,1063,ETS,qwen,maryland,P8,642571064,1,[7]
50,2.351834430856068,90.49858889934148,1063,1063,ETS,qwen,maryland,P8,642571064,1,[7]
200,5.9266227657572905,95.10818438381938,1063,1063,ETS,qwen,maryland,P8,642571064,1,[7]
30,0.0,48.54186265286924,1063,1063,ETS,qwen,maryland,P8,3609844797,1,[7]
50,0.5644402634054563,77.516462841016,1063,1063,ETS,qwen,maryland,P8,3609844797,1,[7]
200,5.362182502351835,94.73189087488241,1063,1063,ETS,qwen,maryland,P8,3609844797,1,[7]
30,1.881467544684854,89.08748824082785,1063,1063,ETS,qwen,maryland,P8,1067841243,1,[7]
50,0.658513640639699,77.14016933207903,1063,1063,ETS,qwen,maryland,P8,1067841243,1,[7]
200,2.351834430856068,92.09783631232361,1063,1063,ETS,qwen,maryland,P8,1067841243,1,[7]
30,6.4453125,39.812646370023415,427,1024,ETS,qwen,maryland,P1,959183449,2,[3]
50,7.2265625,42.62295081967213,427,1024,ETS,qwen,maryland,P1,959183449,2,[3]
200,6.4453125,39.812646370023415,427,1024,ETS,qwen,maryland,P1,959183449,2,[3]
30,1.46484375,19.58997722095672,439,1024,ETS,qwen,maryland,P1,1457248422,2,[3]
50,3.22265625,30.068337129840543,439,1024,ETS,qwen,maryland,P1,1457248422,2,[3]
200,3.7109375,34.39635535307517,439,1024,ETS,qwen,maryland,P1,1457248422,2,[3]
30,0.29296875,5.555555555555555,396,1024,ETS,qwen,maryland,P1,642571064,2,[3]
50,2.734375,23.98989898989899,396,1024,ETS,qwen,maryland,P1,642571064,2,[3]
200,7.6171875,43.93939393939394,396,1024,ETS,qwen,maryland,P1,642571064,2,[3]
30,0.68359375,11.888111888111888,429,1024,ETS,qwen,maryland,P1,3609844797,2,[3]
50,0.68359375,11.888111888111888,429,1024,ETS,qwen,maryland,P1,3609844797,2,[3]
200,9.9609375,48.95104895104895,429,1024,ETS,qwen,maryland,P1,3609844797,2,[3]
30,0.390625,7.207207207207207,444,1024,ETS,qwen,maryland,P1,1067841243,2,[3]
50,0.5859375,11.26126126126126,444,1024,ETS,qwen,maryland,P1,1067841243,2,[3]
200,4.296875,35.810810810810814,444,1024,ETS,qwen,maryland,P1,1067841243,2,[3]
30,7.276507276507277,53.68421052631579,380,962,ETS,qwen,maryland,P2,959183449,2,[3]
50,5.197505197505198,46.31578947368421,380,962,ETS,qwen,maryland,P2,959183449,2,[3]
200,5.197505197505198,46.31578947368421,380,962,ETS,qwen,maryland,P2,959183449,2,[3]
30,10.187110187110187,59.10224438902743,401,962,ETS,qwen,maryland,P2,1457248422,2,[3]
50,10.187110187110187,59.10224438902743,401,962,ETS,qwen,maryland,P2,1457248422,2,[3]
200,4.98960498960499,45.6359102244389,401,962,ETS,qwen,maryland,P2,1457248422,2,[3]
30,0.7276507276507277,20.30075187969925,399,962,ETS,qwen,maryland,P2,642571064,2,[3]
50,1.5592515592515594,28.07017543859649,399,962,ETS,qwen,maryland,P2,642571064,2,[3]
200,3.0145530145530146,38.59649122807017,399,962,ETS,qwen,maryland,P2,642571064,2,[3]
30,8.108108108108109,55.24296675191815,391,962,ETS,qwen,maryland,P2,3609844797,2,[3]
50,8.108108108108109,55.24296675191815,391,962,ETS,qwen,maryland,P2,3609844797,2,[3]
200,5.8212058212058215,49.10485933503836,391,962,ETS,qwen,maryland,P2,3609844797,2,[3]
30,1.2474012474012475,25.984251968503933,381,962,ETS,qwen,maryland,P2,1067841243,2,[3]
50,2.9106029106029108,36.48293963254593,381,962,ETS,qwen,maryland,P2,1067841243,2,[3]
200,4.46985446985447,43.569553805774284,381,962,ETS,qwen,maryland,P2,1067841243,2,[3]
30,1.277139208173691,16.023738872403563,337,783,ETS,qwen,maryland,P3,959183449,2,[3]
50,1.277139208173691,16.023738872403563,337,783,ETS,qwen,maryland,P3,959183449,2,[3]
200,6.385696040868455,41.246290801186944,337,783,ETS,qwen,maryland,P3,959183449,2,[3]
30,0.38314176245210724,13.595166163141995,331,783,ETS,qwen,maryland,P3,1457248422,2,[3]
50,5.108556832694764,41.389728096676734,331,783,ETS,qwen,maryland,P3,1457248422,2,[3]
200,2.0434227330779056,27.794561933534744,331,783,ETS,qwen,maryland,P3,1457248422,2,[3]
30,2.0434227330779056,25.6797583081571,331,783,ETS,qwen,maryland,P3,642571064,2,[3]
50,2.0434227330779056,25.6797583081571,331,783,ETS,qwen,maryland,P3,642571064,2,[3]
200,4.086845466155811,37.764350453172206,331,783,ETS,qwen,maryland,P3,642571064,2,[3]
30,0.1277139208173691,11.538461538461538,338,783,ETS,qwen,maryland,P3,3609844797,2,[3]
50,3.1928480204342273,34.61538461538461,338,783,ETS,qwen,maryland,P3,3609844797,2,[3]
200,3.1928480204342273,34.61538461538461,338,783,ETS,qwen,maryland,P3,3609844797,2,[3]
30,1.277139208173691,18.01801801801802,333,783,ETS,qwen,maryland,P3,1067841243,2,[3]
50,3.1928480204342273,33.633633633633636,333,783,ETS,qwen,maryland,P3,1067841243,2,[3]
200,3.8314176245210727,36.93693693693694,333,783,ETS,qwen,maryland,P3,1067841243,2,[3]
30,0.11273957158962795,9.498680738786279,379,887,ETS,qwen,maryland,P4,959183449,2,[3]
50,1.9165727170236753,24.80211081794195,379,887,ETS,qwen,maryland,P4,959183449,2,[3]
200,2.931228861330327,34.82849604221636,379,887,ETS,qwen,maryland,P4,959183449,2,[3]
30,2.367531003382187,29.380053908355798,371,887,ETS,qwen,maryland,P4,1457248422,2,[3]
50,2.367531003382187,29.380053908355798,371,887,ETS,qwen,maryland,P4,1457248422,2,[3]
200,4.735062006764374,40.97035040431267,371,887,ETS,qwen,maryland,P4,1457248422,2,[3]
30,11.273957158962796,65.53524804177546,383,887,ETS,qwen,maryland,P4,642571064,2,[3]
50,10.935738444193912,65.27415143603133,383,887,ETS,qwen,maryland,P4,642571064,2,[3]
200,5.975197294250282,50.13054830287206,383,887,ETS,qwen,maryland,P4,642571064,2,[3]
30,0.6764374295377678,15.363881401617252,371,887,ETS,qwen,maryland,P4,3609844797,2,[3]
50,2.818489289740699,28.03234501347709,371,887,ETS,qwen,maryland,P4,3609844797,2,[3]
200,5.749718151071026,47.97843665768194,371,887,ETS,qwen,maryland,P4,3609844797,2,[3]
30,0.6764374295377678,15.508021390374333,374,887,ETS,qwen,maryland,P4,1067841243,2,[3]
50,3.720405862457723,35.02673796791444,374,887,ETS,qwen,maryland,P4,1067841243,2,[3]
200,7.5535512965050735,53.7433155080214,374,887,ETS,qwen,maryland,P4,1067841243,2,[3]
30,1.2036108324974923,17.447916666666664,384,997,ETS,qwen,maryland,P5,959183449,2,[3]
50,1.2036108324974923,17.447916666666664,384,997,ETS,qwen,maryland,P5,959183449,2,[3]
200,2.8084252758274824,36.19791666666667,384,997,ETS,qwen,maryland,P5,959183449,2,[3]
30,1.0030090270812437,18.575063613231553,393,997,ETS,qwen,maryland,P5,1457248422,2,[3]
50,1.0030090270812437,18.575063613231553,393,997,ETS,qwen,maryland,P5,1457248422,2,[3]
200,2.908726178535607,38.42239185750636,393,997,ETS,qwen,maryland,P5,1457248422,2,[3]
30,1.9057171514543632,28.835978835978835,378,997,ETS,qwen,maryland,P5,642571064,2,[3]
50,3.1093279839518555,34.65608465608466,378,997,ETS,qwen,maryland,P5,642571064,2,[3]
200,4.312938816449348,41.53439153439153,378,997,ETS,qwen,maryland,P5,642571064,2,[3]
30,1.7051153460381143,26.041666666666668,384,997,ETS,qwen,maryland,P5,3609844797,2,[3]
50,5.315947843530592,43.48958333333333,384,997,ETS,qwen,maryland,P5,3609844797,2,[3]
200,9.528585757271815,58.072916666666664,384,997,ETS,qwen,maryland,P5,3609844797,2,[3]
30,7.923771313941826,53.805774278215225,381,997,ETS,qwen,maryland,P5,1067841243,2,[3]
50,3.20962888665998,36.48293963254593,381,997,ETS,qwen,maryland,P5,1067841243,2,[3]
200,4.212637913741224,38.84514435695538,381,997,ETS,qwen,maryland,P5,1067841243,2,[3]
30,7.113821138211382,51.71102661596958,263,492,ETS,qwen,maryland,P6,959183449,2,[3]
50,12.804878048780488,59.6958174904943,263,492,ETS,qwen,maryland,P6,959183449,2,[3]
200,6.300813008130081,47.52851711026616,263,492,ETS,qwen,maryland,P6,959183449,2,[3]
30,4.67479674796748,44.140625,256,492,ETS,qwen,maryland,P6,1457248422,2,[3]
50,7.317073170731707,53.515625,256,492,ETS,qwen,maryland,P6,1457248422,2,[3]
200,4.67479674796748,44.53125,256,492,ETS,qwen,maryland,P6,1457248422,2,[3]
30,7.723577235772358,53.57142857142857,252,492,ETS,qwen,maryland,P6,642571064,2,[3]
50,8.130081300813007,55.158730158730165,252,492,ETS,qwen,maryland,P6,642571064,2,[3]
200,7.926829268292683,54.36507936507936,252,492,ETS,qwen,maryland,P6,642571064,2,[3]
30,2.2357723577235773,33.59073359073359,259,492,ETS,qwen,maryland,P6,3609844797,2,[3]
50,2.2357723577235773,33.59073359073359,259,492,ETS,qwen,maryland,P6,3609844797,2,[3]
200,10.569105691056912,57.91505791505791,259,492,ETS,qwen,maryland,P6,3609844797,2,[3]
30,1.8292682926829267,31.349206349206348,252,492,ETS,qwen,maryland,P6,1067841243,2,[3]
50,6.910569105691057,53.17460317460318,252,492,ETS,qwen,maryland,P6,1067841243,2,[3]
200,7.113821138211382,53.96825396825397,252,492,ETS,qwen,maryland,P6,1067841243,2,[3]
30,0.6505576208178439,9.158415841584159,404,1076,ETS,qwen,maryland,P7,959183449,2,[3]
50,0.6505576208178439,9.158415841584159,404,1076,ETS,qwen,maryland,P7,959183449,2,[3]
200,4.275092936802974,36.88118811881188,404,1076,ETS,qwen,maryland,P7,959183449,2,[3]
30,0.0,0.48661800486618007,411,1076,ETS,qwen,maryland,P7,1457248422,2,[3]
50,0.929368029739777,16.78832116788321,411,1076,ETS,qwen,maryland,P7,1457248422,2,[3]
200,1.486988847583643,26.034063260340634,411,1076,ETS,qwen,maryland,P7,1457248422,2,[3]
30,1.7657992565055762,18.779342723004692,426,1076,ETS,qwen,maryland,P7,642571064,2,[3]
50,1.7657992565055762,18.779342723004692,426,1076,ETS,qwen,maryland,P7,642571064,2,[3]
200,6.598513011152416,42.48826291079813,426,1076,ETS,qwen,maryland,P7,642571064,2,[3]
30,3.1598513011152414,28.817733990147783,406,1076,ETS,qwen,maryland,P7,3609844797,2,[3]
50,3.4386617100371746,30.541871921182267,406,1076,ETS,qwen,maryland,P7,3609844797,2,[3]
200,3.62453531598513,31.773399014778324,406,1076,ETS,qwen,maryland,P7,3609844797,2,[3]
30,3.9962825278810405,31.362467866323907,389,1076,ETS,qwen,maryland,P7,1067841243,2,[3]
50,3.9962825278810405,31.362467866323907,389,1076,ETS,qwen,maryland,P7,1067841243,2,[3]
200,5.390334572490707,41.90231362467866,389,1076,ETS,qwen,maryland,P7,1067841243,2,[3]
30,0.8466603951081844,17.77301927194861,467,1063,ETS,qwen,maryland,P8,959183449,2,[3]
50,1.2229539040451554,21.627408993576015,467,1063,ETS,qwen,maryland,P8,959183449,2,[3]
200,1.975540921919097,29.1220556745182,467,1063,ETS,qwen,maryland,P8,959183449,2,[3]
30,10.72436500470367,59.20177383592018,451,1063,ETS,qwen,maryland,P8,1457248422,2,[3]
50,3.4807149576669802,36.14190687361419,451,1063,ETS,qwen,maryland,P8,1457248422,2,[3]
200,4.327375352775165,41.46341463414634,451,1063,ETS,qwen,maryland,P8,1457248422,2,[3]
30,2.257761053621825,26.46420824295011,461,1063,ETS,qwen,maryland,P8,642571064,2,[3]
50,2.257761053621825,26.46420824295011,461,1063,ETS,qwen,maryland,P8,642571064,2,[3]
200,6.585136406396989,46.420824295010846,461,1063,ETS,qwen,maryland,P8,642571064,2,[3]
30,3.3866415804327374,37.367303609341825,471,1063,ETS,qwen,maryland,P8,3609844797,2,[3]
50,2.351834430856068,29.723991507431,471,1063,ETS,qwen,maryland,P8,3609844797,2,[3]
200,4.233301975540922,42.675159235668794,471,1063,ETS,qwen,maryland,P8,3609844797,2,[3]
30,1.6933207902163687,26.25,480,1063,ETS,qwen,maryland,P8,1067841243,2,[3]
50,1.881467544684854,27.916666666666668,480,1063,ETS,qwen,maryland,P8,1067841243,2,[3]
200,3.762935089369708,39.58333333333333,480,1063,ETS,qwen,maryland,P8,1067841243,2,[3]
30,6.4453125,57.361376673040155,523,1024,ETS,qwen,maryland,P1,959183449,2,[4]
50,7.2265625,60.22944550669216,523,1024,ETS,qwen,maryland,P1,959183449,2,[4]
200,6.4453125,57.361376673040155,523,1024,ETS,qwen,maryland,P1,959183449,2,[4]
30,1.46484375,30.825688073394495,545,1024,ETS,qwen,maryland,P1,1457248422,2,[4]
50,3.22265625,45.87155963302752,545,1024,ETS,qwen,maryland,P1,1457248422,2,[4]
200,3.7109375,51.19266055045871,545,1024,ETS,qwen,maryland,P1,1457248422,2,[4]
30,0.29296875,10.95617529880478,502,1024,ETS,qwen,maryland,P1,642571064,2,[4]
50,2.734375,37.84860557768924,502,1024,ETS,qwen,maryland,P1,642571064,2,[4]
200,7.6171875,59.9601593625498,502,1024,ETS,qwen,maryland,P1,642571064,2,[4]
30,0.68359375,18.939393939393938,528,1024,ETS,qwen,maryland,P1,3609844797,2,[4]
50,0.68359375,19.696969696969695,528,1024,ETS,qwen,maryland,P1,3609844797,2,[4]
200,9.9609375,64.77272727272727,528,1024,ETS,qwen,maryland,P1,3609844797,2,[4]
30,0.390625,12.79707495429616,547,1024,ETS,qwen,maryland,P1,1067841243,2,[4]
50,0.5859375,19.74405850091408,547,1024,ETS,qwen,maryland,P1,1067841243,2,[4]
200,4.296875,52.46800731261426,547,1024,ETS,qwen,maryland,P1,1067841243,2,[4]
30,7.276507276507277,57.936507936507944,504,962,ETS,qwen,maryland,P2,959183449,2,[4]
50,5.197505197505198,52.976190476190474,504,962,ETS,qwen,maryland,P2,959183449,2,[4]
200,5.197505197505198,52.976190476190474,504,962,ETS,qwen,maryland,P2,959183449,2,[4]
30,10.187110187110187,63.37760910815939,527,962,ETS,qwen,maryland,P2,1457248422,2,[4]
50,10.187110187110187,63.37760910815939,527,962,ETS,qwen,maryland,P2,1457248422,2,[4]
200,4.98960498960499,49.905123339658445,527,962,ETS,qwen,maryland,P2,1457248422,2,[4]
30,0.7276507276507277,26.857142857142858,525,962,ETS,qwen,maryland,P2,642571064,2,[4]
50,1.5592515592515594,35.23809523809524,525,962,ETS,qwen,maryland,P2,642571064,2,[4]
200,3.0145530145530146,46.285714285714285,525,962,ETS,qwen,maryland,P2,642571064,2,[4]
30,8.108108108108109,58.620689655172406,522,962,ETS,qwen,maryland,P2,3609844797,2,[4]
50,8.108108108108109,58.620689655172406,522,962,ETS,qwen,maryland,P2,3609844797,2,[4]
200,5.8212058212058215,51.53256704980843,522,962,ETS,qwen,maryland,P2,3609844797,2,[4]
30,1.2474012474012475,32.69230769230769,520,962,ETS,qwen,maryland,P2,1067841243,2,[4]
50,2.9106029106029108,45.38461538461539,520,962,ETS,qwen,maryland,P2,1067841243,2,[4]
200,4.46985446985447,50.0,520,962,ETS,qwen,maryland,P2,1067841243,2,[4]
30,1.277139208173691,26.139088729016784,417,783,ETS,qwen,maryland,P3,959183449,2,[4]
50,1.277139208173691,26.378896882494008,417,783,ETS,qwen,maryland,P3,959183449,2,[4]
200,6.385696040868455,60.91127098321343,417,783,ETS,qwen,maryland,P3,959183449,2,[4]
30,0.38314176245210724,18.225419664268586,417,783,ETS,qwen,maryland,P3,1457248422,2,[4]
50,5.108556832694764,58.752997601918466,417,783,ETS,qwen,maryland,P3,1457248422,2,[4]
200,2.0434227330779056,36.930455635491604,417,783,ETS,qwen,maryland,P3,1457248422,2,[4]
30,2.0434227330779056,34.474327628361856,409,783,ETS,qwen,maryland,P3,642571064,2,[4]
50,2.0434227330779056,34.474327628361856,409,783,ETS,qwen,maryland,P3,642571064,2,[4]
200,4.086845466155811,57.457212713936435,409,783,ETS,qwen,maryland,P3,642571064,2,[4]
30,0.1277139208173691,14.746543778801843,434,783,ETS,qwen,maryland,P3,3609844797,2,[4]
50,3.1928480204342273,46.08294930875576,434,783,ETS,qwen,maryland,P3,3609844797,2,[4]
200,3.1928480204342273,46.08294930875576,434,783,ETS,qwen,maryland,P3,3609844797,2,[4]
30,1.277139208173691,26.21359223300971,412,783,ETS,qwen,maryland,P3,1067841243,2,[4]
50,3.1928480204342273,44.417475728155345,412,783,ETS,qwen,maryland,P3,1067841243,2,[4]
200,3.8314176245210727,53.15533980582524,412,783,ETS,qwen,maryland,P3,1067841243,2,[4]
30,0.11273957158962795,18.88111888111888,429,887,ETS,qwen,maryland,P4,959183449,2,[4]
50,1.9165727170236753,37.52913752913753,429,887,ETS,qwen,maryland,P4,959183449,2,[4]
200,2.931228861330327,45.92074592074592,429,887,ETS,qwen,maryland,P4,959183449,2,[4]
30,2.367531003382187,42.5,440,887,ETS,qwen,maryland,P4,1457248422,2,[4]
50,2.367531003382187,42.5,440,887,ETS,qwen,maryland,P4,1457248422,2,[4]
200,4.735062006764374,51.590909090909086,440,887,ETS,qwen,maryland,P4,1457248422,2,[4]
30,11.273957158962796,72.686230248307,443,887,ETS,qwen,maryland,P4,642571064,2,[4]
50,10.935738444193912,72.23476297968398,443,887,ETS,qwen,maryland,P4,642571064,2,[4]
200,5.975197294250282,56.20767494356659,443,887,ETS,qwen,maryland,P4,642571064,2,[4]
30,0.6764374295377678,27.058823529411764,425,887,ETS,qwen,maryland,P4,3609844797,2,[4]
50,2.818489289740699,40.94117647058824,425,887,ETS,qwen,maryland,P4,3609844797,2,[4]
200,5.749718151071026,55.05882352941176,425,887,ETS,qwen,maryland,P4,3609844797,2,[4]
30,0.6764374295377678,26.95035460992908,423,887,ETS,qwen,maryland,P4,1067841243,2,[4]
50,3.720405862457723,45.15366430260047,423,887,ETS,qwen,maryland,P4,1067841243,2,[4]
200,7.5535512965050735,59.57446808510638,423,887,ETS,qwen,maryland,P4,1067841243,2,[4]
30,1.2036108324974923,25.095785440613028,522,997,ETS,qwen,maryland,P5,959183449,2,[4]
50,1.2036108324974923,25.095785440613028,522,997,ETS,qwen,maryland,P5,959183449,2,[4]
200,2.8084252758274824,44.6360153256705,522,997,ETS,qwen,maryland,P5,959183449,2,[4]
30,1.0030090270812437,23.02025782688766,543,997,ETS,qwen,maryland,P5,1457248422,2,[4]
50,1.0030090270812437,23.02025782688766,543,997,ETS,qwen,maryland,P5,1457248422,2,[4]
200,2.908726178535607,46.224677716390424,543,997,ETS,qwen,maryland,P5,1457248422,2,[4]
30,1.9057171514543632,34.577603143418465,509,997,ETS,qwen,maryland,P5,642571064,2,[4]
50,3.1093279839518555,43.811394891944985,509,997,ETS,qwen,maryland,P5,642571064,2,[4]
200,4.312938816449348,51.277013752455794,509,997,ETS,qwen,maryland,P5,642571064,2,[4]
30,1.7051153460381143,33.45794392523365,535,997,ETS,qwen,maryland,P5,3609844797,2,[4]
50,5.315947843530592,52.336448598130836,535,997,ETS,qwen,maryland,P5,3609844797,2,[4]
200,9.528585757271815,64.48598130841121,535,997,ETS,qwen,maryland,P5,3609844797,2,[4]
30,7.923771313941826,62.264150943396224,530,997,ETS,qwen,maryland,P5,1067841243,2,[4]
50,3.20962888665998,46.22641509433962,530,997,ETS,qwen,maryland,P5,1067841243,2,[4]
200,4.212637913741224,48.679245283018865,530,997,ETS,qwen,maryland,P5,1067841243,2,[4]
30,7.113821138211382,64.44444444444444,270,492,ETS,qwen,maryland,P6,959183449,2,[4]
50,12.804878048780488,77.03703703703704,270,492,ETS,qwen,maryland,P6,959183449,2,[4]
200,6.300813008130081,62.22222222222222,270,492,ETS,qwen,maryland,P6,959183449,2,[4]
30,4.67479674796748,56.439393939393945,264,492,ETS,qwen,maryland,P6,1457248422,2,[4]
50,7.317073170731707,65.53030303030303,264,492,ETS,qwen,maryland,P6,1457248422,2,[4]
200,4.67479674796748,56.439393939393945,264,492,ETS,qwen,maryland,P6,1457248422,2,[4]
30,7.723577235772358,62.2568093385214,257,492,ETS,qwen,maryland,P6,642571064,2,[4]
