n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
200,2.6951672862453533,82.01701093560145,823,1076,ETS,phi,openai,P7,642571064,1,[6]
30,21.468401486988846,96.10705596107056,822,1076,ETS,phi,openai,P7,3609844797,1,[6]
50,12.174721189591079,91.6058394160584,822,1076,ETS,phi,openai,P7,3609844797,1,[6]
200,7.156133828996282,87.59124087591242,822,1076,ETS,phi,openai,P7,3609844797,1,[6]
30,3.9962825278810405,83.09178743961353,828,1076,ETS,phi,openai,P7,1067841243,1,[6]
50,3.9962825278810405,83.09178743961353,828,1076,ETS,phi,openai,P7,1067841243,1,[6]
200,4.646840148698884,85.02415458937197,828,1076,ETS,phi,openai,P7,1067841243,1,[6]
30,0.940733772342427,75.20107238605898,746,1063,ETS,phi,openai,P8,959183449,1,[6]
50,4.891815616180621,88.6058981233244,746,1063,ETS,phi,openai,P8,959183449,1,[6]
200,3.3866415804327374,85.3887399463807,746,1063,ETS,phi,openai,P8,959183449,1,[6]
30,3.1984948259642523,82.62032085561498,748,1063,ETS,phi,openai,P8,1457248422,1,[6]
50,3.1984948259642523,82.62032085561498,748,1063,ETS,phi,openai,P8,1457248422,1,[6]
200,3.2925682031984946,83.42245989304813,748,1063,ETS,phi,openai,P8,1457248422,1,[6]
30,3.3866415804327374,82.9560585885486,751,1063,ETS,phi,openai,P8,642571064,1,[6]
50,3.574788334901223,84.15446071904128,751,1063,ETS,phi,openai,P8,642571064,1,[6]
200,3.3866415804327374,83.88814913448735,751,1063,ETS,phi,openai,P8,642571064,1,[6]
30,3.6688617121354654,84.63576158940397,755,1063,ETS,phi,openai,P8,3609844797,1,[6]
50,4.51552210724365,86.88741721854305,755,1063,ETS,phi,openai,P8,3609844797,1,[6]
200,5.644402634054563,89.00662251655629,755,1063,ETS,phi,openai,P8,3609844797,1,[6]
30,7.243650047036689,89.85313751668892,749,1063,ETS,phi,openai,P8,1067841243,1,[6]
50,7.9962370649106305,90.78771695594125,749,1063,ETS,phi,openai,P8,1067841243,1,[6]
200,4.327375352775165,85.18024032042723,749,1063,ETS,phi,openai,P8,1067841243,1,[6]
30,1.953125,99.90224828934507,1023,1024,ETS,phi,openai,P1,959183449,1,[7]
50,1.953125,99.90224828934507,1023,1024,ETS,phi,openai,P1,959183449,1,[7]
200,5.2734375,99.90224828934507,1023,1024,ETS,phi,openai,P1,959183449,1,[7]
30,0.78125,99.609375,1024,1024,ETS,phi,openai,P1,1457248422,1,[7]
50,1.953125,99.8046875,1024,1024,ETS,phi,openai,P1,1457248422,1,[7]
200,6.25,99.90234375,1024,1024,ETS,phi,openai,P1,1457248422,1,[7]
30,1.3671875,99.70674486803519,1023,1024,ETS,phi,openai,P1,642571064,1,[7]
50,2.5390625,99.80449657869013,1023,1024,ETS,phi,openai,P1,642571064,1,[7]
200,4.39453125,99.90224828934507,1023,1024,ETS,phi,openai,P1,642571064,1,[7]
30,2.1484375,99.80449657869013,1023,1024,ETS,phi,openai,P1,3609844797,1,[7]
50,4.19921875,99.90224828934507,1023,1024,ETS,phi,openai,P1,3609844797,1,[7]
200,10.7421875,100.0,1023,1024,ETS,phi,openai,P1,3609844797,1,[7]
30,10.44921875,100.0,1023,1024,ETS,phi,openai,P1,1067841243,1,[7]
50,4.00390625,100.0,1023,1024,ETS,phi,openai,P1,1067841243,1,[7]
200,7.6171875,100.0,1023,1024,ETS,phi,openai,P1,1067841243,1,[7]
30,0.8316008316008316,100.0,962,962,ETS,phi,openai,P2,959183449,1,[7]
50,3.118503118503119,100.0,962,962,ETS,phi,openai,P2,959183449,1,[7]
200,3.5343035343035343,100.0,962,962,ETS,phi,openai,P2,959183449,1,[7]
30,1.3513513513513513,100.0,962,962,ETS,phi,openai,P2,1457248422,1,[7]
50,2.079002079002079,100.0,962,962,ETS,phi,openai,P2,1457248422,1,[7]
200,5.197505197505198,100.0,962,962,ETS,phi,openai,P2,1457248422,1,[7]
30,1.2474012474012475,100.0,962,962,ETS,phi,openai,P2,642571064,1,[7]
50,1.2474012474012475,100.0,962,962,ETS,phi,openai,P2,642571064,1,[7]
200,2.079002079002079,100.0,962,962,ETS,phi,openai,P2,642571064,1,[7]
30,2.494802494802495,100.0,962,962,ETS,phi,openai,P2,3609844797,1,[7]
50,4.261954261954262,100.0,962,962,ETS,phi,openai,P2,3609844797,1,[7]
200,4.158004158004158,100.0,962,962,ETS,phi,openai,P2,3609844797,1,[7]
30,1.0395010395010396,100.0,962,962,ETS,phi,openai,P2,1067841243,1,[7]
50,2.806652806652807,100.0,962,962,ETS,phi,openai,P2,1067841243,1,[7]
200,4.46985446985447,100.0,962,962,ETS,phi,openai,P2,1067841243,1,[7]
30,3.8314176245210727,100.0,782,783,ETS,phi,openai,P3,959183449,1,[7]
50,3.8314176245210727,100.0,782,783,ETS,phi,openai,P3,959183449,1,[7]
200,3.8314176245210727,100.0,782,783,ETS,phi,openai,P3,959183449,1,[7]
30,13.409961685823754,100.0,782,783,ETS,phi,openai,P3,1457248422,1,[7]
50,3.959131545338442,100.0,782,783,ETS,phi,openai,P3,1457248422,1,[7]
200,3.959131545338442,100.0,782,783,ETS,phi,openai,P3,1457248422,1,[7]
30,4.725415070242656,100.0,782,783,ETS,phi,openai,P3,642571064,1,[7]
50,5.491698595146871,100.0,782,783,ETS,phi,openai,P3,642571064,1,[7]
200,6.896551724137931,100.0,782,783,ETS,phi,openai,P3,642571064,1,[7]
30,0.8939974457215836,100.0,782,783,ETS,phi,openai,P3,3609844797,1,[7]
50,1.7879948914431671,100.0,782,783,ETS,phi,openai,P3,3609844797,1,[7]
200,4.725415070242656,100.0,782,783,ETS,phi,openai,P3,3609844797,1,[7]
30,9.067688378033207,100.0,783,783,ETS,phi,openai,P3,1067841243,1,[7]
50,8.55683269476373,100.0,783,783,ETS,phi,openai,P3,1067841243,1,[7]
200,5.61941251596424,100.0,783,783,ETS,phi,openai,P3,1067841243,1,[7]
30,4.284103720405862,100.0,886,887,ETS,phi,openai,P4,959183449,1,[7]
50,4.284103720405862,100.0,886,887,ETS,phi,openai,P4,959183449,1,[7]
200,9.470124013528748,100.0,886,887,ETS,phi,openai,P4,959183449,1,[7]
30,0.3382187147688839,99.77452085682074,887,887,ETS,phi,openai,P4,1457248422,1,[7]
50,0.9019165727170236,99.88726042841037,887,887,ETS,phi,openai,P4,1457248422,1,[7]
200,5.411499436302142,100.0,887,887,ETS,phi,openai,P4,1457248422,1,[7]
30,4.3968432919954905,100.0,886,887,ETS,phi,openai,P4,642571064,1,[7]
50,4.8478015783540025,100.0,886,887,ETS,phi,openai,P4,642571064,1,[7]
200,4.8478015783540025,100.0,886,887,ETS,phi,openai,P4,642571064,1,[7]
30,4.1713641488162345,100.0,886,887,ETS,phi,openai,P4,3609844797,1,[7]
50,4.1713641488162345,100.0,886,887,ETS,phi,openai,P4,3609844797,1,[7]
200,6.6516347237880495,100.0,886,887,ETS,phi,openai,P4,3609844797,1,[7]
30,5.975197294250282,100.0,887,887,ETS,phi,openai,P4,1067841243,1,[7]
50,4.6223224351747465,100.0,887,887,ETS,phi,openai,P4,1067841243,1,[7]
200,5.975197294250282,100.0,887,887,ETS,phi,openai,P4,1067841243,1,[7]
30,5.717151454363089,100.0,997,997,ETS,phi,openai,P5,959183449,1,[7]
50,5.717151454363089,100.0,997,997,ETS,phi,openai,P5,959183449,1,[7]
200,5.717151454363089,100.0,997,997,ETS,phi,openai,P5,959183449,1,[7]
30,2.708124373119358,99.89969909729187,997,997,ETS,phi,openai,P5,1457248422,1,[7]
50,6.218655967903711,100.0,997,997,ETS,phi,openai,P5,1457248422,1,[7]
200,6.720160481444333,100.0,997,997,ETS,phi,openai,P5,1457248422,1,[7]
30,0.5015045135406219,100.0,997,997,ETS,phi,openai,P5,642571064,1,[7]
50,1.103309929789368,100.0,997,997,ETS,phi,openai,P5,642571064,1,[7]
200,4.212637913741224,100.0,997,997,ETS,phi,openai,P5,642571064,1,[7]
30,0.6018054162487462,99.79939819458376,997,997,ETS,phi,openai,P5,3609844797,1,[7]
50,1.103309929789368,99.79939819458376,997,997,ETS,phi,openai,P5,3609844797,1,[7]
200,3.6108324974924777,99.89969909729187,997,997,ETS,phi,openai,P5,3609844797,1,[7]
30,9.829488465396189,100.0,997,997,ETS,phi,openai,P5,1067841243,1,[7]
50,9.829488465396189,100.0,997,997,ETS,phi,openai,P5,1067841243,1,[7]
200,7.923771313941826,100.0,997,997,ETS,phi,openai,P5,1067841243,1,[7]
30,2.0325203252032518,100.0,490,492,ETS,phi,openai,P6,959183449,1,[7]
50,3.861788617886179,100.0,490,492,ETS,phi,openai,P6,959183449,1,[7]
200,4.2682926829268295,100.0,490,492,ETS,phi,openai,P6,959183449,1,[7]
30,2.8455284552845526,100.0,490,492,ETS,phi,openai,P6,1457248422,1,[7]
50,3.6585365853658534,100.0,490,492,ETS,phi,openai,P6,1457248422,1,[7]
200,7.723577235772358,100.0,490,492,ETS,phi,openai,P6,1457248422,1,[7]
30,0.40650406504065045,100.0,491,492,ETS,phi,openai,P6,642571064,1,[7]
50,1.2195121951219512,100.0,491,492,ETS,phi,openai,P6,642571064,1,[7]
200,2.642276422764228,100.0,491,492,ETS,phi,openai,P6,642571064,1,[7]
30,5.08130081300813,100.0,491,492,ETS,phi,openai,P6,3609844797,1,[7]
50,6.707317073170732,100.0,491,492,ETS,phi,openai,P6,3609844797,1,[7]
200,6.707317073170732,100.0,491,492,ETS,phi,openai,P6,3609844797,1,[7]
30,2.0325203252032518,100.0,491,492,ETS,phi,openai,P6,1067841243,1,[7]
50,4.0650406504065035,100.0,491,492,ETS,phi,openai,P6,1067841243,1,[7]
200,5.691056910569105,100.0,491,492,ETS,phi,openai,P6,1067841243,1,[7]
30,0.09293680297397769,99.62756052141528,1074,1076,ETS,phi,openai,P7,959183449,1,[7]
50,0.2788104089219331,99.72067039106145,1074,1076,ETS,phi,openai,P7,959183449,1,[7]
200,4.739776951672862,99.90689013035382,1074,1076,ETS,phi,openai,P7,959183449,1,[7]
30,2.323420074349442,99.90689013035382,1074,1076,ETS,phi,openai,P7,1457248422,1,[7]
50,2.41635687732342,99.90689013035382,1074,1076,ETS,phi,openai,P7,1457248422,1,[7]
200,8.550185873605948,100.0,1074,1076,ETS,phi,openai,P7,1457248422,1,[7]
30,3.5315985130111525,99.90697674418605,1075,1076,ETS,phi,openai,P7,642571064,1,[7]
50,2.6951672862453533,99.90697674418605,1075,1076,ETS,phi,openai,P7,642571064,1,[7]
200,2.6951672862453533,99.90697674418605,1075,1076,ETS,phi,openai,P7,642571064,1,[7]
30,21.468401486988846,100.0,1074,1076,ETS,phi,openai,P7,3609844797,1,[7]
50,12.174721189591079,100.0,1074,1076,ETS,phi,openai,P7,3609844797,1,[7]
200,7.156133828996282,99.90689013035382,1074,1076,ETS,phi,openai,P7,3609844797,1,[7]
30,3.9962825278810405,99.90689013035382,1074,1076,ETS,phi,openai,P7,1067841243,1,[7]
50,3.9962825278810405,99.90689013035382,1074,1076,ETS,phi,openai,P7,1067841243,1,[7]
200,4.646840148698884,99.90689013035382,1074,1076,ETS,phi,openai,P7,1067841243,1,[7]
30,0.940733772342427,100.0,1063,1063,ETS,phi,openai,P8,959183449,1,[7]
50,4.891815616180621,100.0,1063,1063,ETS,phi,openai,P8,959183449,1,[7]
200,3.3866415804327374,100.0,1063,1063,ETS,phi,openai,P8,959183449,1,[7]
30,3.1984948259642523,100.0,1063,1063,ETS,phi,openai,P8,1457248422,1,[7]
50,3.1984948259642523,100.0,1063,1063,ETS,phi,openai,P8,1457248422,1,[7]
200,3.2925682031984946,100.0,1063,1063,ETS,phi,openai,P8,1457248422,1,[7]
30,3.3866415804327374,100.0,1062,1063,ETS,phi,openai,P8,642571064,1,[7]
50,3.574788334901223,100.0,1062,1063,ETS,phi,openai,P8,642571064,1,[7]
200,3.3866415804327374,100.0,1062,1063,ETS,phi,openai,P8,642571064,1,[7]
30,3.6688617121354654,100.0,1062,1063,ETS,phi,openai,P8,3609844797,1,[7]
50,4.51552210724365,100.0,1062,1063,ETS,phi,openai,P8,3609844797,1,[7]
200,5.644402634054563,100.0,1062,1063,ETS,phi,openai,P8,3609844797,1,[7]
30,7.243650047036689,100.0,1062,1063,ETS,phi,openai,P8,1067841243,1,[7]
50,7.9962370649106305,100.0,1062,1063,ETS,phi,openai,P8,1067841243,1,[7]
200,4.327375352775165,100.0,1062,1063,ETS,phi,openai,P8,1067841243,1,[7]
30,0.48828125,12.5,120,1024,ETS,phi,openai,P1,959183449,2,[3]
50,2.34375,38.333333333333336,120,1024,ETS,phi,openai,P1,959183449,2,[3]
200,4.00390625,49.166666666666664,120,1024,ETS,phi,openai,P1,959183449,2,[3]
30,6.73828125,64.54545454545455,110,1024,ETS,phi,openai,P1,1457248422,2,[3]
50,6.73828125,64.54545454545455,110,1024,ETS,phi,openai,P1,1457248422,2,[3]
200,6.93359375,67.27272727272727,110,1024,ETS,phi,openai,P1,1457248422,2,[3]
30,1.3671875,33.33333333333333,114,1024,ETS,phi,openai,P1,642571064,2,[3]
50,3.80859375,48.24561403508772,114,1024,ETS,phi,openai,P1,642571064,2,[3]
200,4.4921875,52.63157894736842,114,1024,ETS,phi,openai,P1,642571064,2,[3]
30,19.62890625,81.98198198198197,111,1024,ETS,phi,openai,P1,3609844797,2,[3]
50,1.85546875,36.93693693693694,111,1024,ETS,phi,openai,P1,3609844797,2,[3]
200,6.34765625,61.261261261261254,111,1024,ETS,phi,openai,P1,3609844797,2,[3]
30,0.5859375,17.699115044247787,113,1024,ETS,phi,openai,P1,1067841243,2,[3]
50,1.07421875,31.858407079646017,113,1024,ETS,phi,openai,P1,1067841243,2,[3]
200,2.1484375,38.05309734513274,113,1024,ETS,phi,openai,P1,1067841243,2,[3]
30,2.9106029106029108,44.89795918367347,98,962,ETS,phi,openai,P2,959183449,2,[3]
50,2.806652806652807,44.89795918367347,98,962,ETS,phi,openai,P2,959183449,2,[3]
200,4.5738045738045745,52.04081632653062,98,962,ETS,phi,openai,P2,959183449,2,[3]
30,4.5738045738045745,48.888888888888886,90,962,ETS,phi,openai,P2,1457248422,2,[3]
50,4.5738045738045745,48.888888888888886,90,962,ETS,phi,openai,P2,1457248422,2,[3]
200,6.237006237006238,60.0,90,962,ETS,phi,openai,P2,1457248422,2,[3]
30,2.806652806652807,50.0,102,962,ETS,phi,openai,P2,642571064,2,[3]
50,6.340956340956342,60.78431372549019,102,962,ETS,phi,openai,P2,642571064,2,[3]
200,2.079002079002079,46.07843137254902,102,962,ETS,phi,openai,P2,642571064,2,[3]
30,0.10395010395010396,4.9504950495049505,101,962,ETS,phi,openai,P2,3609844797,2,[3]
50,2.494802494802495,44.554455445544555,101,962,ETS,phi,openai,P2,3609844797,2,[3]
200,4.054054054054054,49.504950495049506,101,962,ETS,phi,openai,P2,3609844797,2,[3]
30,3.2224532224532227,50.526315789473685,95,962,ETS,phi,openai,P2,1067841243,2,[3]
50,3.118503118503119,50.526315789473685,95,962,ETS,phi,openai,P2,1067841243,2,[3]
200,4.677754677754678,55.78947368421052,95,962,ETS,phi,openai,P2,1067841243,2,[3]
30,8.55683269476373,66.17647058823529,68,783,ETS,phi,openai,P3,959183449,2,[3]
50,9.067688378033207,69.11764705882352,68,783,ETS,phi,openai,P3,959183449,2,[3]
200,8.55683269476373,66.17647058823529,68,783,ETS,phi,openai,P3,959183449,2,[3]
30,3.4482758620689653,47.61904761904761,63,783,ETS,phi,openai,P3,1457248422,2,[3]
50,3.4482758620689653,47.61904761904761,63,783,ETS,phi,openai,P3,1457248422,2,[3]
200,5.874840357598978,53.96825396825397,63,783,ETS,phi,openai,P3,1457248422,2,[3]
30,7.4074074074074066,60.9375,64,783,ETS,phi,openai,P3,642571064,2,[3]
50,7.4074074074074066,60.9375,64,783,ETS,phi,openai,P3,642571064,2,[3]
200,7.790549169859514,64.0625,64,783,ETS,phi,openai,P3,642571064,2,[3]
30,1.1494252873563218,24.637681159420293,69,783,ETS,phi,openai,P3,3609844797,2,[3]
50,1.9157088122605364,37.68115942028986,69,783,ETS,phi,openai,P3,3609844797,2,[3]
200,3.3205619412515963,52.17391304347826,69,783,ETS,phi,openai,P3,3609844797,2,[3]
30,4.086845466155811,51.35135135135135,74,783,ETS,phi,openai,P3,1067841243,2,[3]
50,4.086845466155811,51.35135135135135,74,783,ETS,phi,openai,P3,1067841243,2,[3]
200,5.61941251596424,58.108108108108105,74,783,ETS,phi,openai,P3,1067841243,2,[3]
30,1.0146561443066515,34.11764705882353,85,887,ETS,phi,openai,P4,959183449,2,[3]
50,1.3528748590755355,38.82352941176471,85,887,ETS,phi,openai,P4,959183449,2,[3]
200,4.1713641488162345,70.58823529411765,85,887,ETS,phi,openai,P4,959183449,2,[3]
30,3.1567080045095826,51.724137931034484,87,887,ETS,phi,openai,P4,1457248422,2,[3]
50,3.1567080045095826,51.724137931034484,87,887,ETS,phi,openai,P4,1457248422,2,[3]
200,5.2987598647125145,72.41379310344827,87,887,ETS,phi,openai,P4,1457248422,2,[3]
30,9.582863585118377,87.05882352941177,85,887,ETS,phi,openai,P4,642571064,2,[3]
50,7.1025930101465615,77.64705882352942,85,887,ETS,phi,openai,P4,642571064,2,[3]
200,6.877113866967305,77.64705882352942,85,887,ETS,phi,openai,P4,642571064,2,[3]
30,2.367531003382187,52.94117647058824,85,887,ETS,phi,openai,P4,3609844797,2,[3]
50,2.593010146561443,56.470588235294116,85,887,ETS,phi,openai,P4,3609844797,2,[3]
200,5.5242390078917705,80.0,85,887,ETS,phi,openai,P4,3609844797,2,[3]
30,2.254791431792559,44.57831325301205,83,887,ETS,phi,openai,P4,1067841243,2,[3]
50,2.254791431792559,44.57831325301205,83,887,ETS,phi,openai,P4,1067841243,2,[3]
200,3.1567080045095826,56.62650602409639,83,887,ETS,phi,openai,P4,1067841243,2,[3]
30,0.0,4.545454545454546,88,997,ETS,phi,openai,P5,959183449,2,[3]
50,0.3009027081243731,10.227272727272728,88,997,ETS,phi,openai,P5,959183449,2,[3]
200,3.6108324974924777,64.77272727272727,88,997,ETS,phi,openai,P5,959183449,2,[3]
30,3.009027081243731,53.271028037383175,107,997,ETS,phi,openai,P5,1457248422,2,[3]
50,3.009027081243731,53.271028037383175,107,997,ETS,phi,openai,P5,1457248422,2,[3]
200,4.413239719157472,58.87850467289719,107,997,ETS,phi,openai,P5,1457248422,2,[3]
30,3.510531594784353,55.33980582524271,103,997,ETS,phi,openai,P5,642571064,2,[3]
50,6.619859578736209,62.13592233009708,103,997,ETS,phi,openai,P5,642571064,2,[3]
200,6.820461384152457,65.0485436893204,103,997,ETS,phi,openai,P5,642571064,2,[3]
30,2.206619859578736,41.81818181818181,110,997,ETS,phi,openai,P5,3609844797,2,[3]
50,4.212637913741224,60.0,110,997,ETS,phi,openai,P5,3609844797,2,[3]
200,7.422266800401204,66.36363636363637,110,997,ETS,phi,openai,P5,3609844797,2,[3]
30,1.8054162487462388,33.0188679245283,106,997,ETS,phi,openai,P5,1067841243,2,[3]
50,1.8054162487462388,33.0188679245283,106,997,ETS,phi,openai,P5,1067841243,2,[3]
200,5.416248746238716,56.60377358490566,106,997,ETS,phi,openai,P5,1067841243,2,[3]
30,1.4227642276422763,24.390243902439025,41,492,ETS,phi,openai,P6,959183449,2,[3]
50,1.6260162601626018,34.146341463414636,41,492,ETS,phi,openai,P6,959183449,2,[3]
200,6.910569105691057,63.41463414634146,41,492,ETS,phi,openai,P6,959183449,2,[3]
30,0.40650406504065045,13.043478260869565,46,492,ETS,phi,openai,P6,1457248422,2,[3]
50,4.878048780487805,56.52173913043478,46,492,ETS,phi,openai,P6,1457248422,2,[3]
200,4.878048780487805,56.52173913043478,46,492,ETS,phi,openai,P6,1457248422,2,[3]
30,4.0650406504065035,52.5,40,492,ETS,phi,openai,P6,642571064,2,[3]
50,6.097560975609756,57.49999999999999,40,492,ETS,phi,openai,P6,642571064,2,[3]
200,4.471544715447155,52.5,40,492,ETS,phi,openai,P6,642571064,2,[3]
30,0.0,6.0,50,492,ETS,phi,openai,P6,3609844797,2,[3]
50,7.520325203252034,57.99999999999999,50,492,ETS,phi,openai,P6,3609844797,2,[3]
200,6.097560975609756,56.00000000000001,50,492,ETS,phi,openai,P6,3609844797,2,[3]
30,0.20325203252032523,6.8181818181818175,44,492,ETS,phi,openai,P6,1067841243,2,[3]
50,7.317073170731707,56.81818181818182,44,492,ETS,phi,openai,P6,1067841243,2,[3]
200,5.894308943089431,54.54545454545454,44,492,ETS,phi,openai,P6,1067841243,2,[3]
30,3.717472118959108,53.84615384615385,117,1076,ETS,phi,openai,P7,959183449,2,[3]
50,1.9516728624535316,37.60683760683761,117,1076,ETS,phi,openai,P7,959183449,2,[3]
200,3.62453531598513,52.13675213675214,117,1076,ETS,phi,openai,P7,959183449,2,[3]
30,1.1152416356877324,28.07017543859649,114,1076,ETS,phi,openai,P7,1457248422,2,[3]
50,4.925650557620818,57.01754385964912,114,1076,ETS,phi,openai,P7,1457248422,2,[3]
200,4.925650557620818,57.01754385964912,114,1076,ETS,phi,openai,P7,1457248422,2,[3]
30,5.204460966542751,61.53846153846154,117,1076,ETS,phi,openai,P7,642571064,2,[3]
50,1.7657992565055762,39.31623931623932,117,1076,ETS,phi,openai,P7,642571064,2,[3]
200,5.018587360594796,61.53846153846154,117,1076,ETS,phi,openai,P7,642571064,2,[3]
30,4.182156133828997,50.0,110,1076,ETS,phi,openai,P7,3609844797,2,[3]
50,7.713754646840148,70.9090909090909,110,1076,ETS,phi,openai,P7,3609844797,2,[3]
200,7.713754646840148,70.9090909090909,110,1076,ETS,phi,openai,P7,3609844797,2,[3]
30,0.09293680297397769,11.864406779661017,118,1076,ETS,phi,openai,P7,1067841243,2,[3]
50,0.2788104089219331,17.796610169491526,118,1076,ETS,phi,openai,P7,1067841243,2,[3]
200,6.784386617100371,66.10169491525424,118,1076,ETS,phi,openai,P7,1067841243,2,[3]
30,3.574788334901223,45.1219512195122,82,1063,ETS,phi,openai,P8,959183449,2,[3]
50,5.9266227657572905,68.29268292682927,82,1063,ETS,phi,openai,P8,959183449,2,[3]
200,6.3969896519285045,68.29268292682927,82,1063,ETS,phi,openai,P8,959183449,2,[3]
30,4.327375352775165,55.952380952380956,84,1063,ETS,phi,openai,P8,1457248422,2,[3]
50,5.174035747883349,63.095238095238095,84,1063,ETS,phi,openai,P8,1457248422,2,[3]
200,4.703668861712136,58.333333333333336,84,1063,ETS,phi,openai,P8,1457248422,2,[3]
30,0.09407337723424271,5.747126436781609,87,1063,ETS,phi,openai,P8,642571064,2,[3]
50,4.327375352775165,58.620689655172406,87,1063,ETS,phi,openai,P8,642571064,2,[3]
200,4.51552210724365,59.77011494252874,87,1063,ETS,phi,openai,P8,642571064,2,[3]
30,3.0103480714957667,45.348837209302324,86,1063,ETS,phi,openai,P8,3609844797,2,[3]
50,3.3866415804327374,45.348837209302324,86,1063,ETS,phi,openai,P8,3609844797,2,[3]
200,4.609595484477893,59.30232558139535,86,1063,ETS,phi,openai,P8,3609844797,2,[3]
30,1.6933207902163687,35.294117647058826,85,1063,ETS,phi,openai,P8,1067841243,2,[3]
50,3.3866415804327374,45.88235294117647,85,1063,ETS,phi,openai,P8,1067841243,2,[3]
200,3.3866415804327374,45.88235294117647,85,1063,ETS,phi,openai,P8,1067841243,2,[3]
30,0.48828125,31.176470588235293,170,1024,ETS,phi,openai,P1,959183449,2,[4]
50,2.34375,59.411764705882355,170,1024,ETS,phi,openai,P1,959183449,2,[4]
200,4.00390625,72.94117647058823,170,1024,ETS,phi,openai,P1,959183449,2,[4]
30,6.73828125,83.22147651006712,149,1024,ETS,phi,openai,P1,1457248422,2,[4]
50,6.73828125,83.22147651006712,149,1024,ETS,phi,openai,P1,1457248422,2,[4]
200,6.93359375,83.89261744966443,149,1024,ETS,phi,openai,P1,1457248422,2,[4]
30,1.3671875,49.358974358974365,156,1024,ETS,phi,openai,P1,642571064,2,[4]
50,3.80859375,69.87179487179486,156,1024,ETS,phi,openai,P1,642571064,2,[4]
200,4.4921875,74.35897435897436,156,1024,ETS,phi,openai,P1,642571064,2,[4]
30,19.62890625,90.19607843137256,153,1024,ETS,phi,openai,P1,3609844797,2,[4]
50,1.85546875,55.55555555555556,153,1024,ETS,phi,openai,P1,3609844797,2,[4]
200,6.34765625,79.73856209150327,153,1024,ETS,phi,openai,P1,3609844797,2,[4]
30,0.5859375,37.735849056603776,159,1024,ETS,phi,openai,P1,1067841243,2,[4]
50,1.07421875,45.911949685534594,159,1024,ETS,phi,openai,P1,1067841243,2,[4]
200,2.1484375,59.11949685534591,159,1024,ETS,phi,openai,P1,1067841243,2,[4]
30,2.9106029106029108,62.295081967213115,122,962,ETS,phi,openai,P2,959183449,2,[4]
50,2.806652806652807,61.47540983606557,122,962,ETS,phi,openai,P2,959183449,2,[4]
200,4.5738045738045745,76.22950819672131,122,962,ETS,phi,openai,P2,959183449,2,[4]
30,4.5738045738045745,74.79674796747967,123,962,ETS,phi,openai,P2,1457248422,2,[4]
50,4.5738045738045745,74.79674796747967,123,962,ETS,phi,openai,P2,1457248422,2,[4]
200,6.237006237006238,82.92682926829268,123,962,ETS,phi,openai,P2,1457248422,2,[4]
30,2.806652806652807,66.66666666666666,132,962,ETS,phi,openai,P2,642571064,2,[4]
50,6.340956340956342,82.57575757575758,132,962,ETS,phi,openai,P2,642571064,2,[4]
200,2.079002079002079,59.09090909090909,132,962,ETS,phi,openai,P2,642571064,2,[4]
30,0.10395010395010396,18.6046511627907,129,962,ETS,phi,openai,P2,3609844797,2,[4]
50,2.494802494802495,58.139534883720934,129,962,ETS,phi,openai,P2,3609844797,2,[4]
200,4.054054054054054,73.64341085271317,129,962,ETS,phi,openai,P2,3609844797,2,[4]
30,3.2224532224532227,68.33333333333333,120,962,ETS,phi,openai,P2,1067841243,2,[4]
50,3.118503118503119,65.83333333333333,120,962,ETS,phi,openai,P2,1067841243,2,[4]
200,4.677754677754678,75.83333333333333,120,962,ETS,phi,openai,P2,1067841243,2,[4]
30,8.55683269476373,87.20930232558139,86,783,ETS,phi,openai,P3,959183449,2,[4]
50,9.067688378033207,87.20930232558139,86,783,ETS,phi,openai,P3,959183449,2,[4]
200,8.55683269476373,87.20930232558139,86,783,ETS,phi,openai,P3,959183449,2,[4]
30,3.4482758620689653,64.44444444444444,90,783,ETS,phi,openai,P3,1457248422,2,[4]
50,3.4482758620689653,64.44444444444444,90,783,ETS,phi,openai,P3,1457248422,2,[4]
200,5.874840357598978,78.88888888888889,90,783,ETS,phi,openai,P3,1457248422,2,[4]
30,7.4074074074074066,77.17391304347827,92,783,ETS,phi,openai,P3,642571064,2,[4]
50,7.4074074074074066,77.17391304347827,92,783,ETS,phi,openai,P3,642571064,2,[4]
200,7.790549169859514,79.34782608695652,92,783,ETS,phi,openai,P3,642571064,2,[4]
30,1.1494252873563218,36.734693877551024,98,783,ETS,phi,openai,P3,3609844797,2,[4]
50,1.9157088122605364,51.02040816326531,98,783,ETS,phi,openai,P3,3609844797,2,[4]
200,3.3205619412515963,64.28571428571429,98,783,ETS,phi,openai,P3,3609844797,2,[4]
30,4.086845466155811,63.73626373626373,91,783,ETS,phi,openai,P3,1067841243,2,[4]
50,4.086845466155811,63.73626373626373,91,783,ETS,phi,openai,P3,1067841243,2,[4]
200,5.61941251596424,74.72527472527473,91,783,ETS,phi,openai,P3,1067841243,2,[4]
30,1.0146561443066515,37.254901960784316,102,887,ETS,phi,openai,P4,959183449,2,[4]
50,1.3528748590755355,39.21568627450981,102,887,ETS,phi,openai,P4,959183449,2,[4]
200,4.1713641488162345,69.6078431372549,102,887,ETS,phi,openai,P4,959183449,2,[4]
30,3.1567080045095826,58.87850467289719,107,887,ETS,phi,openai,P4,1457248422,2,[4]
